file_name,file_path,file_size_bytes,log_file_size,window_entropy,mean_chunk_entropy,std_chunk_entropy,max_chunk_entropy,min_chunk_entropy,high_entropy_ratio
MicrosoftEdgeCP.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeCP.exe,97280,11.485358976752423,5.683312264042907,4.803996562957764,0.7955358028411865,5.877934455871582,0.31249377131462097,0.0
MicrosoftEdgeDevTools.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeDevTools.exe,97280,11.485358976752423,5.683312264042907,4.803996562957764,0.7955358028411865,5.877934455871582,0.31249377131462097,0.0
MicrosoftEdgeSH.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeSH.exe,58880,10.983273736954189,5.788616338142639,4.790808200836182,0.8982377052307129,5.682133674621582,0.07372691482305527,0.0
MicrosoftEdgeUpdate.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdate.exe,207736,12.244028135549195,4.632586932526218,3.3909249305725098,1.2359282970428467,7.796875,-0.0,0.03125
MicrosoftEdgeUpdate_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdate_1.exe,207736,12.244028135549195,4.632586932526218,3.3909249305725098,1.2359282970428467,7.796875,-0.0,0.03125
MicrosoftEdgeUpdateBroker.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdateBroker.exe,100736,11.520268439225488,6.420213289383247,5.35268497467041,0.9165318608283997,6.061834812164307,-0.0,0.0
MicrosoftEdgeUpdateComRegisterShell64.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdateComRegisterShell64.exe,230784,12.349241820169565,6.190395855878526,5.296766757965088,0.7800209522247314,5.894012928009033,0.9985725283622742,0.0
MicrosoftEdgeUpdateCore.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdateCore.exe,279424,12.540489199253813,6.382060624095951,5.450799942016602,0.9259881973266602,6.036120891571045,-0.0,0.0
MicrosoftEdgeUpdateOnDemand.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdateOnDemand.exe,100736,11.520268439225488,6.420373338089041,5.354184150695801,0.9164719581604004,6.061834812164307,-0.0,0.0
MicrosoftEdgeUpdateSetup.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdateSetup.exe,1686912,14.33841078936248,6.435177066889381,5.503891944885254,0.9269528388977051,6.20229959487915,-0.0,0.0
MicrosoftEdgeUpdateSetup_X86_1.3.241.13.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeUpdateSetup_X86_1.3.241.13.exe,1686912,14.33841078936248,6.435177066889381,5.503891944885254,0.9269528388977051,6.20229959487915,-0.0,0.0
mighost.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mighost.exe,260480,12.470285200855283,5.833949280158098,5.039870262145996,0.8787528276443481,5.879578113555908,-0.0,0.0
mip.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mip.exe,1551360,14.254643168138424,6.074197551353333,5.079684257507324,0.8692384958267212,5.9051055908203125,-0.0,0.0
mmc.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mmc.exe,1439744,14.179976572537745,5.0553837246256075,4.093050003051758,0.7025026082992554,4.851160526275635,-0.0,0.0
mmc_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mmc_1.exe,1953280,14.485021080717305,5.93047859762396,5.028972625732422,0.8377928733825684,5.8989105224609375,0.07372691482305527,0.0
mmgaserver.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mmgaserver.exe,1029632,13.844712986032475,4.928126138144885,4.121703624725342,0.6304540634155273,4.515180587768555,-0.0,0.0
mmgaserver_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mmgaserver_1.exe,1288704,14.069148396147904,6.028623897550171,4.9833784103393555,0.8489634990692139,5.903554916381836,0.07372691482305527,0.0
mobsync.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mobsync.exe,99328,11.506192851706796,6.015247393260828,5.102522850036621,0.8825929164886475,5.957457542419434,0.18415065109729767,0.0
mobsync_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mobsync_1.exe,93696,11.447821450638182,6.2248539954213715,5.088223457336426,1.1932048797607422,6.414461612701416,-0.0,0.0
MoUsoCoreWorker.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MoUsoCoreWorker.exe,1739776,14.369267502057859,5.581986477629659,4.919673442840576,0.7435622215270996,5.561432838439941,0.4907620847225189,0.0
MpCmdRun.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MpCmdRun.exe,468120,13.056482088490814,6.240527741936031,5.330519676208496,0.8237385749816895,5.916146755218506,0.3232550621032715,0.0
MpSigStub.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MpSigStub.exe,918944,13.73098155188638,5.105948400051309,4.039090633392334,2.1205883026123047,5.835893154144287,-0.0,0.0
MSchedExe.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MSchedExe.exe,83968,11.338202962091572,4.915923160492377,3.346930742263794,1.8286540508270264,6.227322578430176,-0.0,0.0
msconfig.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\msconfig.exe,197632,12.194167054400864,5.790186673787845,4.949769973754883,0.8583902716636658,5.716257095336914,-0.0,0.0
